client_id,company_name,industry,country,company_size,employees,plan,signup_date,is_active,mrr_eur
CLT-001243,Lumen Systems,hospitality,FR,small,13,pro,2023-07-22,True,246.55
CLT-001244,Green Works,healthcare,IT,mid,94,starter,2025-04-11,True,162.54
CLT-001245,Swift Trading,software_it,IT,micro,4,pro,2024-09-22,True,220.0
CLT-001246,Swift Trading,retail,DE,mid,172,starter,2025-10-06,True,199.0
CLT-001247,Delta Systems,professional_services,ES,mid,96,starter,2024-02-27,True,196.48
CLT-001248,Nova Services,professional_services,BE,small,15,starter,2022-02-12,True,112.38
CLT-001249,Aurum Works,software_it,FR,micro,9,starter,2024-04-07,True,91.2
CLT-001250,Swift Labs,professional_services,DE,micro,4,starter,2025-02-27,True,90.81
CLT-001251,Aurum Solutions,ecommerce,DE,small,21,pro,2022-07-03,True,273.57
CLT-001252,Prime Group,professional_services,IE,micro,2,starter,2024-12-23,True,87.07
CLT-001253,Swift Group,professional_services,FR,small,11,pro,2023-05-28,True,304.28
CLT-001254,Aurum Industries,finance,DE,micro,6,starter,2024-12-02,True,102.11
CLT-001255,Delta Solutions,finance,IT,mid,80,pro,2022-12-10,True,407.77
CLT-001256,Green Works,software_it,NL,micro,5,starter,2024-08-05,True,84.04
CLT-001257,Blue Industries,professional_services,IT,mid,93,pro,2022-02-12,True,433.39
CLT-001258,Swift Industries,ecommerce,FR,mid,66,pro,2023-07-26,True,348.42
CLT-001259,Lumen Consulting,software_it,NL,small,15,starter,2024-09-30,True,104.24
CLT-001260,Civic Systems,ecommerce,IE,small,23,pro,2024-04-09,True,294.8
CLT-001261,Swift Industries,manufacturing,ES,mid,62,pro,2023-09-04,True,397.45
CLT-001262,Swift Systems,software_it,DE,small,27,pro,2022-10-29,True,309.1
CLT-001263,Lumen Industries,professional_services,NL,micro,3,starter,2024-08-10,True,73.53
CLT-001264,Blue Systems,professional_services,CH,micro,4,starter,2023-12-19,True,81.78
CLT-001265,Orion Systems,professional_services,FR,mid,114,enterprise,2024-09-08,True,1212.58
CLT-001266,Prime Services,education,FR,micro,4,starter,2023-03-24,True,81.34
CLT-001267,Aurum Systems,retail,DE,micro,3,pro,2025-04-14,True,230.97
CLT-001268,Aurum Systems,software_it,BE,mid,165,starter,2022-11-11,True,199.0
CLT-001269,Orion Partners,retail,BE,micro,5,starter,2023-07-19,True,74.22
CLT-001270,Prime Solutions,professional_services,CH,small,15,starter,2025-01-25,True,126.22
CLT-001271,Green Solutions,software_it,AT,micro,9,starter,2022-12-06,True,97.16
CLT-001272,Alto Partners,ecommerce,PT,small,18,enterprise,2025-03-27,True,1278.29
CLT-001273,Lumen Group,professional_services,IT,micro,6,starter,2023-07-26,True,99.21
CLT-001274,Green Trading,ecommerce,PT,micro,6,pro,2024-04-08,True,256.97
CLT-001275,Prime Consulting,manufacturing,PT,mid,106,starter,2025-01-15,True,181.53
CLT-001276,Swift Systems,professional_services,IT,micro,6,pro,2022-04-27,True,275.97
CLT-001277,Blue Systems,software_it,ES,mid,74,enterprise,2024-10-04,True,1191.86
CLT-001278,Green Systems,professional_services,ES,micro,5,starter,2025-04-30,True,75.45
CLT-001279,Alto Consulting,software_it,BE,small,21,enterprise,2025-11-29,True,1327.61
CLT-001280,Nova Partners,software_it,FR,large,387,enterprise,2024-01-02,True,1295.53
CLT-001281,Blue Labs,software_it,DE,small,28,starter,2024-03-11,True,125.15
CLT-001282,Prime Works,finance,DE,micro,4,starter,2023-06-17,True,93.09
CLT-001283,Civic Consulting,professional_services,ES,micro,3,starter,2024-08-26,True,77.83
CLT-001284,Civic Labs,healthcare,DE,small,28,enterprise,2023-09-26,True,1040.07
CLT-001285,Aurum Industries,software_it,NL,micro,5,enterprise,2022-09-16,True,921.82
CLT-001286,Vertex Group,healthcare,IT,small,10,pro,2025-02-04,True,244.63
CLT-001287,Lumen Trading,retail,IE,small,19,starter,2023-06-01,True,126.26
CLT-001288,Aurum Systems,hospitality,BE,small,49,pro,2025-09-10,True,380.39
CLT-001289,Delta Industries,finance,FR,large,506,enterprise,2022-10-31,True,1383.62
CLT-001290,Civic Works,professional_services,ES,micro,2,starter,2025-06-13,True,64.65
CLT-001291,Aurum Services,software_it,FR,small,17,starter,2025-04-24,True,115.45
CLT-001292,Swift Solutions,healthcare,ES,small,24,starter,2023-11-13,False,124.41
CLT-001293,Alto Partners,ecommerce,PT,small,40,pro,2025-04-25,True,294.9
CLT-001294,Orion Solutions,retail,PT,small,17,pro,2023-05-05,True,273.35
CLT-001295,Alto Labs,hospitality,IT,mid,237,pro,2025-05-14,True,487.45
CLT-001296,Delta Trading,manufacturing,IT,mid,80,starter,2025-09-05,True,181.26
CLT-001297,Alto Group,education,NL,micro,2,starter,2024-05-01,True,75.91
CLT-001298,Lumen Industries,healthcare,DE,micro,4,starter,2022-09-06,True,70.65
CLT-001299,Green Consulting,finance,BE,mid,105,pro,2024-12-30,True,342.31
CLT-001300,Orion Works,software_it,DE,mid,91,starter,2023-05-28,True,199.0
CLT-001301,Delta Consulting,software_it,AT,micro,4,starter,2025-07-17,True,80.43
CLT-001302,Swift Systems,manufacturing,FR,mid,83,pro,2025-04-15,True,317.04
CLT-001303,Lumen Trading,education,PT,mid,119,pro,2024-01-26,True,341.86
CLT-001304,Aurum Trading,ecommerce,FR,large,351,enterprise,2024-08-07,True,1658.78
CLT-001305,Delta Services,software_it,IT,micro,1,starter,2023-11-29,True,80.5
CLT-001306,Orion Group,manufacturing,DE,small,10,enterprise,2024-12-23,True,1101.12
CLT-001307,Lumen Labs,software_it,ES,micro,3,starter,2024-12-11,True,91.6
CLT-001308,Vertex Consulting,professional_services,FR,micro,5,starter,2022-06-11,True,81.26
CLT-001309,Civic Services,software_it,IE,small,30,pro,2022-07-25,True,331.31
CLT-001310,Nova Labs,ecommerce,IE,small,18,starter,2025-04-19,False,127.72
CLT-001311,Nova Partners,ecommerce,PT,micro,5,starter,2023-01-15,True,90.05
CLT-001312,Alto Solutions,healthcare,ES,micro,9,starter,2023-05-04,True,80.93
CLT-001313,Civic Labs,healthcare,IT,mid,109,pro,2025-06-09,True,354.95
CLT-001314,Civic Labs,ecommerce,DE,small,32,starter,2022-09-13,True,119.17
CLT-001315,Delta Partners,software_it,FR,small,38,pro,2025-08-05,True,368.39
CLT-001316,Green Industries,professional_services,NL,micro,3,starter,2023-03-07,True,90.99
CLT-001317,Nova Systems,professional_services,FR,micro,8,pro,2023-10-28,True,245.55
CLT-001318,Civic Labs,professional_services,ES,small,16,pro,2025-09-18,True,276.72
CLT-001319,Prime Systems,software_it,FR,small,12,starter,2024-04-26,True,95.59
CLT-001320,Prime Labs,healthcare,FR,small,26,starter,2023-09-13,True,121.06
CLT-001321,Lumen Labs,education,PT,micro,3,starter,2023-04-26,True,78.56
CLT-001322,Civic Services,software_it,NL,micro,3,starter,2025-09-10,True,76.48
CLT-001323,Swift Solutions,education,FR,micro,6,starter,2025-09-30,True,101.61
CLT-001324,Delta Services,retail,CH,large,338,enterprise,2025-03-09,True,1466.67
CLT-001325,Blue Consulting,healthcare,BE,small,26,starter,2024-04-03,True,142.57
CLT-001326,Delta Works,ecommerce,DE,small,32,pro,2024-01-01,True,281.09
CLT-001327,Vertex Partners,education,DE,micro,1,starter,2024-04-21,True,65.44
CLT-001328,Swift Services,software_it,AT,small,39,starter,2023-03-16,True,118.39
CLT-001329,Prime Solutions,ecommerce,IE,large,2282,enterprise,2022-07-11,True,2001.41
CLT-001330,Alto Consulting,finance,PT,small,31,starter,2025-11-12,True,114.3
CLT-001331,Lumen Solutions,manufacturing,CH,large,261,pro,2025-03-24,True,489.55
CLT-001332,Vertex Group,manufacturing,BE,micro,4,starter,2022-11-18,True,71.86
CLT-001333,Blue Trading,professional_services,PT,micro,2,starter,2022-03-06,True,88.83
CLT-001334,Green Group,hospitality,IT,micro,4,starter,2022-11-22,True,70.77
CLT-001335,Vertex Solutions,retail,IT,mid,84,starter,2023-04-15,True,153.46
CLT-001336,Lumen Services,hospitality,NL,small,43,enterprise,2025-04-14,True,1341.67
CLT-001337,Blue Works,manufacturing,IT,large,491,enterprise,2023-07-26,True,1626.02
CLT-001338,Lumen Solutions,professional_services,FR,mid,106,pro,2025-11-23,True,333.91
CLT-001339,Lumen Services,software_it,CH,small,42,pro,2022-10-04,True,288.17
CLT-001340,Green Industries,software_it,DE,mid,114,pro,2022-06-21,True,406.11
CLT-001341,Prime Labs,software_it,DE,micro,2,starter,2023-03-28,True,66.95
CLT-001342,Blue Works,ecommerce,ES,small,20,enterprise,2023-11-23,True,1236.79
CLT-001343,Nova Solutions,healthcare,IE,micro,1,starter,2022-06-16,True,65.08
CLT-001344,Alto Partners,manufacturing,BE,small,48,pro,2022-11-03,True,310.6
CLT-001345,Orion Consulting,manufacturing,BE,micro,3,starter,2022-10-30,True,83.91
CLT-001346,Aurum Labs,hospitality,ES,micro,1,starter,2022-03-28,True,72.0
CLT-001347,Civic Systems,software_it,ES,micro,9,starter,2025-07-27,True,92.77
CLT-001348,Civic Labs,ecommerce,IT,small,17,starter,2023-04-12,True,106.24
CLT-001349,Nova Group,software_it,DE,small,31,starter,2024-08-20,True,116.1
CLT-001350,Swift Works,manufacturing,PT,small,27,pro,2024-12-12,True,255.26
CLT-001351,Prime Solutions,hospitality,CH,micro,4,pro,2022-01-11,True,260.06
CLT-001352,Orion Industries,ecommerce,IT,mid,86,pro,2023-01-20,True,319.25
CLT-001353,Prime Trading,software_it,FR,small,24,starter,2025-03-16,True,127.62
CLT-001354,Prime Systems,software_it,DE,mid,138,pro,2024-12-18,True,363.84
CLT-001355,Prime Consulting,software_it,ES,small,19,pro,2023-01-18,True,258.09
CLT-001356,Orion Group,retail,DE,micro,3,starter,2023-08-19,True,94.62
CLT-001357,Civic Services,software_it,IE,micro,2,starter,2024-11-28,True,90.69
CLT-001358,Vertex Industries,finance,ES,micro,4,starter,2022-04-28,True,79.01
CLT-001359,Green Trading,healthcare,FR,small,29,starter,2025-12-22,True,136.6
CLT-001360,Blue Consulting,healthcare,FR,small,18,starter,2022-04-09,True,101.07
CLT-001361,Delta Consulting,professional_services,IT,micro,3,starter,2024-04-12,True,88.02
CLT-001362,Alto Works,manufacturing,BE,large,1674,enterprise,2022-01-18,True,1811.95
CLT-001363,Nova Solutions,professional_services,IT,small,27,starter,2022-01-27,True,119.18
CLT-001364,Aurum Partners,professional_services,DE,large,703,pro,2023-12-10,True,588.53
CLT-001365,Prime Works,software_it,FR,small,28,starter,2023-04-08,True,126.84
CLT-001366,Vertex Solutions,healthcare,IT,small,10,pro,2025-05-27,True,230.78
CLT-001367,Green Partners,professional_services,DE,micro,8,starter,2025-01-02,True,103.3
CLT-001368,Vertex Solutions,professional_services,BE,small,19,pro,2022-04-05,True,245.16
CLT-001369,Lumen Industries,finance,ES,mid,92,pro,2022-02-25,True,404.99
CLT-001370,Alto Group,professional_services,CH,large,867,pro,2022-04-17,True,749.55
CLT-001371,Blue Systems,manufacturing,IT,mid,96,enterprise,2025-06-26,True,1275.58
CLT-001372,Prime Labs,software_it,BE,micro,4,starter,2023-09-04,True,95.62
CLT-001373,Civic Services,software_it,FR,micro,2,starter,2025-09-28,True,82.95
CLT-001374,Nova Works,manufacturing,PT,large,655,pro,2025-03-21,True,564.36
CLT-001375,Aurum Labs,software_it,IT,mid,167,pro,2025-07-02,True,423.65
CLT-001376,Orion Labs,retail,PT,mid,197,pro,2024-07-23,True,466.44
CLT-001377,Blue Services,manufacturing,BE,small,23,pro,2023-08-26,True,292.5
CLT-001378,Prime Works,education,IT,micro,2,starter,2023-04-02,True,68.33
CLT-001379,Swift Systems,education,IT,micro,4,starter,2022-11-14,True,73.97
CLT-001380,Swift Solutions,software_it,NL,micro,2,starter,2025-09-18,True,74.2
CLT-001381,Green Services,hospitality,FR,mid,77,pro,2025-06-03,True,307.15
CLT-001382,Blue Systems,ecommerce,IT,small,20,pro,2024-02-23,True,271.3
CLT-001383,Orion Consulting,professional_services,CH,small,27,pro,2022-10-26,True,331.3
CLT-001384,Vertex Works,hospitality,DE,micro,3,starter,2023-09-29,True,75.41
CLT-001385,Nova Solutions,software_it,PT,mid,112,enterprise,2024-03-08,True,1089.23
CLT-001386,Swift Services,software_it,FR,micro,6,pro,2022-02-22,True,212.26
CLT-001387,Civic Solutions,professional_services,IT,micro,7,starter,2024-07-17,True,82.76
CLT-001388,Orion Services,manufacturing,FR,small,20,pro,2023-03-28,True,264.0
CLT-001389,Aurum Partners,professional_services,ES,micro,5,starter,2024-04-05,True,85.32
CLT-001390,Blue Works,software_it,FR,mid,159,pro,2024-08-29,True,499.7
CLT-001391,Blue Works,retail,NL,mid,81,pro,2024-12-28,True,429.45
CLT-001392,Green Trading,software_it,ES,micro,6,pro,2023-02-19,True,288.39
CLT-001393,Alto Partners,software_it,IT,micro,2,starter,2022-01-01,True,70.39
CLT-001394,Swift Trading,education,PT,micro,3,pro,2024-02-10,True,213.23
CLT-001395,Alto Services,professional_services,DE,micro,3,starter,2024-11-11,False,90.64
CLT-001396,Swift Labs,software_it,DE,small,46,starter,2024-12-30,True,126.3
CLT-001397,Aurum Partners,software_it,NL,micro,2,pro,2025-01-03,True,198.83
CLT-001398,Green Labs,education,ES,micro,4,starter,2025-11-07,True,77.34
CLT-001399,Swift Trading,manufacturing,IE,mid,152,pro,2023-10-15,True,407.65
CLT-001400,Delta Partners,software_it,CH,mid,140,pro,2025-10-26,True,367.34
CLT-001401,Aurum Solutions,education,ES,micro,2,starter,2022-02-01,True,64.63
CLT-001402,Civic Industries,finance,FR,micro,4,starter,2024-03-16,True,89.71
CLT-001403,Nova Group,ecommerce,IT,micro,2,starter,2024-12-06,True,89.49
CLT-001404,Alto Works,manufacturing,FR,large,681,enterprise,2023-04-27,True,1727.92
CLT-001405,Prime Services,education,IE,micro,4,pro,2024-06-06,True,248.95
CLT-001406,Lumen Labs,professional_services,ES,micro,6,starter,2024-11-14,True,77.18
CLT-001407,Alto Labs,retail,DE,small,14,starter,2024-09-05,True,116.28
CLT-001408,Orion Industries,retail,FR,micro,8,starter,2024-02-27,True,106.88
CLT-001409,Delta Systems,healthcare,ES,micro,5,starter,2024-10-08,True,74.1
CLT-001410,Orion Services,manufacturing,DE,small,12,starter,2022-04-17,True,116.57
CLT-001411,Orion Group,ecommerce,BE,small,17,starter,2025-10-10,True,102.82
CLT-001412,Civic Industries,ecommerce,BE,small,18,starter,2023-12-24,True,116.94
CLT-001413,Blue Trading,software_it,IT,small,23,starter,2023-04-01,True,107.0
CLT-001414,Delta Consulting,software_it,DE,micro,4,starter,2023-11-23,True,97.63
CLT-001415,Blue Group,education,DE,micro,6,starter,2023-12-05,True,99.32
CLT-001416,Vertex Consulting,education,DE,small,23,starter,2025-08-15,True,109.79
CLT-001417,Swift Services,retail,DE,mid,147,pro,2022-01-16,True,446.38
CLT-001418,Alto Services,software_it,PT,mid,244,starter,2023-02-12,True,199.0
CLT-001419,Delta Trading,software_it,DE,mid,79,pro,2024-07-18,True,409.12
CLT-001420,Green Consulting,software_it,FR,small,15,pro,2024-12-10,True,303.53
CLT-001421,Aurum Group,education,FR,micro,9,starter,2022-08-12,True,106.34
CLT-001422,Alto Solutions,software_it,BE,small,29,pro,2025-05-24,True,265.18
CLT-001423,Aurum Solutions,software_it,DE,mid,127,pro,2022-11-30,True,473.1
CLT-001424,Civic Systems,education,ES,mid,122,pro,2025-01-08,True,379.73
CLT-001425,Blue Industries,professional_services,ES,micro,7,starter,2023-11-27,True,90.54
CLT-001426,Vertex Group,finance,BE,micro,4,starter,2022-09-01,True,94.15
CLT-001427,Swift Group,education,FR,micro,2,starter,2023-04-21,True,70.86
CLT-001428,Orion Consulting,hospitality,BE,micro,2,starter,2023-02-22,True,75.89
CLT-001429,Lumen Industries,professional_services,NL,micro,4,starter,2025-06-23,True,84.8
CLT-001430,Aurum Trading,hospitality,ES,mid,139,pro,2022-01-14,True,471.29
CLT-001431,Lumen Industries,professional_services,IE,mid,71,enterprise,2025-12-20,True,1364.26
CLT-001432,Lumen Industries,software_it,FR,micro,2,starter,2022-07-04,True,75.62
CLT-001433,Aurum Industries,manufacturing,FR,micro,4,starter,2025-12-17,False,83.8
CLT-001434,Blue Group,professional_services,ES,small,17,starter,2024-02-16,True,113.89
CLT-001435,Nova Group,software_it,FR,mid,84,pro,2022-07-29,True,379.36
CLT-001436,Blue Partners,retail,AT,micro,3,starter,2023-03-21,True,86.12
CLT-001437,Blue Solutions,software_it,DE,small,24,pro,2022-12-17,True,317.76
CLT-001438,Vertex Works,professional_services,FR,small,18,enterprise,2025-03-28,True,1143.82
CLT-001439,Vertex Services,professional_services,CH,micro,5,starter,2024-10-06,True,97.24
CLT-001440,Prime Trading,manufacturing,CH,micro,1,starter,2025-06-05,True,63.24
CLT-001441,Aurum Works,hospitality,PT,small,16,starter,2022-04-24,True,115.92
CLT-001442,Delta Partners,hospitality,BE,small,11,pro,2022-10-11,True,270.45
CLT-001443,Civic Trading,software_it,FR,small,15,pro,2022-04-22,True,244.7
CLT-001444,Nova Labs,manufacturing,BE,mid,143,pro,2025-03-11,True,451.22
CLT-001445,Lumen Group,ecommerce,NL,micro,5,starter,2022-03-24,True,81.31
CLT-001446,Prime Trading,retail,CH,mid,209,starter,2022-05-17,True,199.0
CLT-001447,Green Works,hospitality,IE,micro,2,starter,2025-04-16,True,82.23
CLT-001448,Alto Labs,professional_services,FR,mid,111,enterprise,2022-01-11,True,1498.8
CLT-001449,Alto Trading,manufacturing,NL,small,14,pro,2022-11-07,True,241.07
CLT-001450,Orion Partners,healthcare,ES,micro,4,starter,2022-08-03,True,75.8
CLT-001451,Alto Works,ecommerce,BE,small,12,pro,2022-03-17,True,239.75
CLT-001452,Swift Group,software_it,FR,micro,5,starter,2024-12-02,True,95.92
CLT-001453,Prime Industries,professional_services,FR,mid,160,starter,2023-11-22,True,199.0
CLT-001454,Vertex Industries,professional_services,FR,micro,7,starter,2024-01-22,True,88.25
CLT-001455,Swift Consulting,healthcare,PT,micro,4,starter,2025-04-09,True,71.05
CLT-001456,Alto Trading,software_it,AT,micro,3,starter,2024-01-21,True,89.11
CLT-001457,Blue Trading,professional_services,PT,micro,4,starter,2024-09-13,True,82.82
CLT-001458,Vertex Works,professional_services,FR,small,10,starter,2022-06-24,True,111.65
CLT-001459,Nova Systems,software_it,DE,micro,9,starter,2023-06-19,True,86.02
CLT-001460,Orion Solutions,healthcare,DE,micro,3,starter,2024-04-10,True,83.58
CLT-001461,Orion Partners,hospitality,DE,micro,2,starter,2023-12-14,True,75.88
CLT-001462,Blue Trading,finance,DE,micro,6,starter,2022-04-01,True,98.93
CLT-001463,Civic Consulting,software_it,FR,mid,182,starter,2024-03-27,True,199.0
CLT-001464,Aurum Industries,software_it,ES,micro,3,starter,2022-08-10,True,87.48
CLT-001465,Aurum Consulting,software_it,FR,small,15,starter,2022-06-13,True,119.67
CLT-001466,Prime Group,education,AT,small,15,starter,2023-02-07,False,110.52
CLT-001467,Blue Group,manufacturing,IT,small,20,starter,2022-03-02,True,117.9
CLT-001468,Vertex Trading,finance,AT,mid,121,enterprise,2024-06-19,True,1444.13
CLT-001469,Swift Systems,software_it,PT,small,24,pro,2024-08-30,False,249.89
CLT-001470,Prime Systems,software_it,ES,large,685,pro,2022-08-27,True,707.62
CLT-001471,Orion Partners,professional_services,FR,micro,5,starter,2025-02-04,True,94.43
CLT-001472,Lumen Labs,professional_services,IT,small,27,starter,2023-06-08,True,124.47
CLT-001473,Delta Labs,manufacturing,NL,small,22,starter,2022-05-14,True,121.81
CLT-001474,Orion Consulting,ecommerce,PT,small,17,starter,2022-07-23,True,110.62
CLT-001475,Nova Partners,professional_services,ES,micro,2,starter,2025-11-11,True,82.38
CLT-001476,Delta Labs,hospitality,IT,large,567,enterprise,2023-06-25,True,1571.7
CLT-001477,Orion Industries,ecommerce,FR,small,35,starter,2022-07-02,True,148.76
CLT-001478,Orion Solutions,retail,IT,micro,9,starter,2024-01-27,True,105.72
CLT-001479,Delta Services,hospitality,IT,mid,105,starter,2024-06-29,True,199.0
CLT-001480,Civic Services,education,IT,mid,113,enterprise,2025-01-24,True,1458.49
CLT-001481,Prime Services,healthcare,FR,small,32,starter,2023-04-23,True,127.41
CLT-001482,Civic Group,software_it,ES,micro,5,starter,2024-08-29,True,92.98
CLT-001483,Blue Trading,software_it,DE,small,10,starter,2022-11-20,True,99.36
CLT-001484,Delta Labs,manufacturing,BE,small,28,pro,2025-10-04,True,299.25
CLT-001485,Orion Solutions,manufacturing,DE,micro,1,starter,2024-05-24,True,82.7
CLT-001486,Orion Trading,professional_services,FR,mid,153,pro,2024-02-12,True,473.37
CLT-001487,Aurum Works,finance,BE,small,19,starter,2025-05-23,True,121.96
CLT-001488,Prime Works,manufacturing,DE,small,37,starter,2024-11-13,True,115.19
CLT-001489,Nova Industries,software_it,IT,micro,7,starter,2025-07-14,True,94.37
CLT-001490,Blue Solutions,manufacturing,ES,mid,69,pro,2024-10-24,True,301.25
CLT-001491,Swift Industries,ecommerce,AT,micro,4,starter,2022-05-10,True,72.7
CLT-001492,Alto Works,education,IE,micro,4,pro,2023-02-23,True,208.63
CLT-001493,Green Partners,hospitality,NL,micro,2,starter,2023-11-12,True,83.2
CLT-001494,Blue Group,professional_services,IE,micro,2,starter,2023-10-14,True,87.79
CLT-001495,Lumen Labs,finance,DE,small,34,pro,2022-05-14,True,271.85
CLT-001496,Prime Works,healthcare,IT,small,45,pro,2024-03-31,True,333.47
CLT-001497,Alto Labs,professional_services,FR,small,40,pro,2025-07-07,True,294.93
CLT-001498,Swift Works,retail,NL,mid,158,pro,2025-01-30,True,499.94
CLT-001499,Swift Works,hospitality,DE,micro,3,starter,2025-09-13,False,71.28
CLT-001500,Blue Works,software_it,NL,small,21,pro,2024-02-21,True,243.65
CLT-001501,Alto Consulting,ecommerce,ES,small,13,pro,2025-02-11,True,243.45
CLT-001502,Vertex Trading,healthcare,ES,micro,4,starter,2022-04-25,True,70.77
CLT-001503,Nova Works,manufacturing,NL,mid,133,enterprise,2025-02-14,True,1277.02
CLT-001504,Swift Solutions,ecommerce,DE,micro,1,starter,2024-06-26,True,82.53
CLT-001505,Delta Partners,professional_services,BE,micro,1,pro,2022-03-01,True,202.87
CLT-001506,Vertex Labs,hospitality,BE,mid,153,pro,2025-12-05,True,374.4
CLT-001507,Orion Group,ecommerce,IT,mid,73,starter,2022-11-08,True,191.76
CLT-001508,Aurum Systems,ecommerce,AT,small,18,starter,2022-05-18,True,97.41
CLT-001509,Blue Labs,software_it,NL,small,42,enterprise,2024-12-28,True,1239.74
CLT-001510,Nova Solutions,education,BE,micro,3,starter,2025-12-27,True,83.42
CLT-001511,Green Consulting,manufacturing,FR,mid,89,starter,2023-07-14,True,199.0
CLT-001512,Swift Labs,retail,PT,small,16,starter,2023-02-22,True,99.52
CLT-001513,Aurum Group,ecommerce,DE,small,16,starter,2025-02-08,True,121.62
CLT-001514,Blue Group,education,AT,micro,1,starter,2023-04-22,True,82.18
CLT-001515,Vertex Labs,retail,FR,small,17,pro,2023-11-25,True,315.42
CLT-001516,Alto Consulting,professional_services,FR,mid,124,pro,2024-10-03,True,426.31
CLT-001517,Alto Partners,healthcare,ES,mid,83,pro,2022-12-07,True,312.44
CLT-001518,Civic Services,software_it,DE,micro,3,starter,2022-05-05,True,69.7
CLT-001519,Swift Trading,professional_services,PT,small,15,enterprise,2023-04-16,True,1136.57
CLT-001520,Blue Labs,professional_services,IT,mid,249,pro,2024-03-22,True,495.98
CLT-001521,Civic Consulting,ecommerce,PT,micro,6,starter,2024-12-24,True,91.69
CLT-001522,Vertex Consulting,retail,ES,small,27,pro,2025-08-26,True,330.61
CLT-001523,Orion Group,manufacturing,DE,micro,3,starter,2025-01-08,True,90.27
CLT-001524,Delta Works,manufacturing,ES,small,25,enterprise,2023-10-07,True,1226.51
CLT-001525,Aurum Consulting,ecommerce,DE,micro,3,starter,2025-05-10,True,94.72
CLT-001526,Lumen Labs,software_it,FR,micro,4,starter,2024-12-03,True,87.05
CLT-001527,Alto Industries,education,AT,small,21,pro,2025-03-06,True,256.25
CLT-001528,Civic Solutions,manufacturing,NL,micro,2,starter,2022-01-05,False,82.97
CLT-001529,Swift Partners,software_it,ES,mid,111,pro,2025-02-17,True,422.4
CLT-001530,Lumen Systems,manufacturing,FR,mid,74,starter,2022-05-07,True,151.25
CLT-001531,Civic Labs,retail,CH,small,12,starter,2024-09-15,True,113.05
CLT-001532,Civic Industries,professional_services,FR,mid,165,pro,2022-03-13,False,476.1
CLT-001533,Nova Partners,ecommerce,PT,micro,2,pro,2025-04-19,True,256.31
CLT-001534,Vertex Solutions,software_it,IE,small,34,starter,2022-06-01,False,138.85
CLT-001535,Vertex Labs,healthcare,IE,small,20,starter,2025-04-26,True,120.16
CLT-001536,Nova Services,ecommerce,IT,small,15,starter,2025-02-08,True,109.38
CLT-001537,Delta Works,software_it,IT,small,33,starter,2025-02-16,True,148.94
CLT-001538,Delta Consulting,education,ES,small,21,starter,2024-01-30,True,114.0
CLT-001539,Vertex Partners,manufacturing,PT,mid,151,enterprise,2025-07-16,True,1353.01
CLT-001540,Blue Systems,education,FR,small,33,starter,2022-05-30,True,124.92
CLT-001541,Civic Group,software_it,AT,small,18,pro,2024-09-26,True,292.09
CLT-001542,Alto Consulting,finance,IT,small,28,starter,2023-06-30,True,110.16
CLT-001543,Aurum Group,software_it,ES,micro,1,starter,2025-02-07,True,67.65
CLT-001544,Aurum Solutions,healthcare,DE,micro,5,pro,2024-01-22,True,203.37
CLT-001545,Delta Solutions,software_it,CH,small,11,starter,2023-07-18,True,99.86
CLT-001546,Green Industries,hospitality,DE,large,624,enterprise,2023-07-28,False,1408.51
CLT-001547,Civic Services,retail,FR,small,17,starter,2024-03-08,True,112.79
CLT-001548,Vertex Solutions,software_it,ES,small,25,pro,2022-07-07,True,283.26
CLT-001549,Nova Works,ecommerce,FR,mid,85,pro,2022-03-31,True,339.26
CLT-001550,Aurum Solutions,software_it,PT,micro,3,starter,2025-10-25,False,94.54
CLT-001551,Prime Consulting,manufacturing,IE,micro,6,starter,2025-08-15,True,92.69
CLT-001552,Aurum Systems,manufacturing,IT,mid,101,pro,2024-08-25,True,377.88
CLT-001553,Lumen Consulting,finance,CH,small,13,pro,2025-01-07,True,307.6
CLT-001554,Lumen Consulting,professional_services,FR,micro,7,starter,2025-11-03,True,92.01
CLT-001555,Prime Trading,finance,AT,small,20,pro,2023-05-11,True,327.42
CLT-001556,Swift Services,hospitality,FR,large,462,enterprise,2025-04-19,True,1812.39
CLT-001557,Prime Labs,manufacturing,CH,small,35,starter,2025-07-15,True,124.05
CLT-001558,Blue Services,professional_services,FR,small,20,starter,2024-01-08,True,109.0
CLT-001559,Alto Group,software_it,AT,small,33,starter,2025-07-12,True,141.46
CLT-001560,Orion Works,professional_services,FR,large,607,enterprise,2025-11-07,False,1534.62
CLT-001561,Prime Partners,software_it,NL,small,27,starter,2023-07-03,True,106.68
CLT-001562,Blue Solutions,retail,IE,micro,6,pro,2022-01-22,True,242.16
CLT-001563,Lumen Solutions,software_it,FR,micro,4,pro,2025-09-02,True,248.13
CLT-001564,Aurum Works,ecommerce,DE,micro,5,starter,2023-01-27,True,86.89
CLT-001565,Civic Solutions,healthcare,CH,small,20,starter,2022-05-15,True,134.51
CLT-001566,Prime Works,professional_services,FR,small,15,starter,2022-03-06,True,105.47
CLT-001567,Civic Works,healthcare,NL,micro,4,pro,2023-03-30,True,227.45
CLT-001568,Delta Works,education,IE,small,27,starter,2025-03-07,True,105.09
CLT-001569,Swift Consulting,ecommerce,FR,small,22,starter,2024-06-18,True,99.77
CLT-001570,Lumen Trading,manufacturing,AT,small,17,pro,2023-09-21,True,324.34
